4672 260 31637.93 12 3 2001 118 38 4000 1000 1 25 125 10 1 28071 21 6397 5420 339667743 0 5206 5498
4673 260 31637.98 12 3 2001 118 38 4000 1000 1 25 125 11 1 28415 21 6396 5420 339667792 0 5208 5499
4674 260 31638.02 12 3 2001 118 38 4000 1000 1 25 125 12 1 29743 22 6396 5419 339667840 0 5208 5501
4675 260 31638.07 12 3 2001 118 38 4000 1000 1 25 125 13 1 29528 22 6395 5420 339667884 0 5210 5501
4676 260 31638.12 12 3 2001 118 38 4000 1000 1 25 125 14 1 28014 21 6397 5420 339667934 0 5212 5503
4677 260 31638.17 12 3 2001 118 38 4000 1000 1 25 125 15 1 27795 21 6396 5420 339667982 0 5212 5504
4678 260 31638.22 12 3 2001 118 38 4000 1000 1 25 125 16 1 28913 22 6396 5420 339668031 0 5214 5504
4679 260 31638.28 12 3 2001 118 38 4000 1000 1 25 125 17 1 28720 22 6395 5420 339668093 0 5218 5506
4680 260 31638.35 12 3 2001 118 38 4000 1000 1 25 125 18 0 100 0 3197 2710 339668179 0 5218 5509
4681 261 31638.41 12 3 2001 118 38 4000 1000 1 25 125 1 1 28947 22 6395 5420 339668227 0 5221 5509
4682 261 31638.46 12 3 2001 118 38 4000 1000 1 25 125 2 1 28707 22 6396 5419 339668274 0 5224 5511
4683 261 31638.51 12 3 2001 118 38 4000 1000 1 25 125 3 1 28920 22 6396 5419 339668323 0 5224 5513
4684 261 31638.56 12 3 2001 118 38 4000 1000 1 25 125 4 1 29094 22 6395 5419 339668371 0 5227 5513
4685 261 31638.62 12 3 2001 118 38 4000 1000 1 25 125 5 1 28888 22 6396 5419 339668422 0 5229 5515
4686 261 31638.67 12 3 2001 118 38 4000 1000 1 25 125 6 1 28488 22 6395 5419 339668483 0 5229 5517
4687 261 31638.72 12 3 2001 118 38 4000 1000 1 25 125 7 1 28481 22 6395 5419 339668531 0 5232 5517
4688 261 31638.76 12 3 2001 118 38 4000 1000 1 25 125 8 1 28513 22 6394 5419 339668581 0 5234 5519
4689 261 31638.81 12 3 2001 118 38 4000 1000 1 25 125 9 1 28873 22 6396 5418 339668624 0 5234 5521
4690 261 31638.86 12 3 2001 118 38 4000 1000 1 25 125 10 1 28993 22 6396 5419 339668673 0 5236 5521
4691 261 31638.92 12 3 2001 118 38 4000 1000 1 25 125 11 1 27850 21 6397 5418 339668733 0 5239 5523
4692 261 31638.96 12 3 2001 118 38 4000 1000 1 25 125 12 1 29065 22 6396 5418 339668781 0 5239 5525
4693 261 31639.01 12 3 2001 118 38 4000 1000 1 25 125 13 1 28982 22 6396 5418 339668823 0 5241 5525
4694 261 31639.06 12 3 2001 118 38 4000 1000 1 25 125 14 1 28977 22 6396 5418 339668874 0 5243 5527
4695 261 31639.11 12 3 2001 118 38 4000 1000 1 25 125 15 1 28893 22 6396 5418 339668922 0 5243 5529
4696 261 31639.16 12 3 2001 118 38 4000 1000 1 25 125 16 1 28771 22 6395 5418 339668971 0 5246 5529
4697 261 31639.21 12 3 2001 118 38 4000 1000 1 25 125 17 1 28627 22 6395 5418 339669022 0 5248 5531
4698 261 31639.28 12 3 2001 118 38 4000 1000 1 25 125 18 256 0 0 3198 2709 339669107 0 5248 5533
4699 262 31639.34 12 3 2001 118 38 4000 1000 1 25 125 1 1 28716 22 6395 5418 339669157 0 5251 5533
4700 262 31639.39 12 3 2001 118 38 4000 1000 1 25 125 2 1 28559 22 6395 5419 339669204 0 5253 5536
4701 262 31639.43 12 3 2001 118 38 4000 1000 1 25 125 3 1 28681 22 6394 5418 339669252 0 5253 5538
4702 262 31639.48 12 3 2001 118 38 4000 1000 1 25 125 4 1 28751 22 6394 5418 339669294 0 5255 5538
4703 262 31639.54 12 3 2001 118 38 4000 1000 1 25 125 5 1 28672 22 6396 5418 339669352 0 5257 5540
4704 262 31639.58 12 3 2001 118 38 4000 1000 1 25 125 6 1 28398 22 6394 5418 339669402 0 5257 5541
4705 262 31639.63 12 3 2001 118 38 4000 1000 1 25 125 7 1 29676 23 6395 5418 339669445 0 5258 5541
4706 262 31639.68 12 3 2001 118 38 4000 1000 1 25 125 8 1 28346 22 6395 5418 339669494 0 5260 5544
4707 262 31639.72 12 3 2001 118 38 4000 1000 1 25 125 9 1 28662 22 6394 5418 339669540 0 5260 5545
4708 262 31639.77 12 3 2001 118 38 4000 1000 1 25 125 10 1 28646 22 6395 5418 339669583 0 5261 5545
4709 262 31639.82 12 3 2001 118 38 4000 1000 1 25 125 11 1 28752 22 6395 5418 339669632 0 5263 5547
4710 262 31639.87 12 3 2001 118 38 4000 1000 1 25 125 12 1 28638 22 6394 5417 339669683 0 5263 5549
4711 262 31639.92 12 3 2001 118 38 4000 1000 1 25 125 13 1 28616 22 6394 5418 339669733 0 5264 5549
4712 262 31639.97 12 3 2001 118 38 4000 1000 1 25 125 14 1 28723 22 6393 5417 339669782 0 5265 5550
4713 262 31640.01 12 3 2001 118 38 4000 1000 1 25 125 15 1 28752 22 6395 5418 339669830 0 5265 5552
4714 262 31640.26 12 3 2001 118 38 4000 1000 1 25 125 16 1 28647 22 6394 5417 339670073 0 5266 5552
4715 262 31640.31 12 3 2001 118 38 4000 1000 1 25 125 17 1 28553 22 6395 5417 339670125 0 5271 5554
4716 262 31640.38 12 3 2001 118 38 4000 1000 1 25 125 18 512 221 0 3196 2709 339670208 0 5271 5561
4717 263 31640.44 12 3 2001 118 38 4000 1000 1 25 125 1 1 28546 22 6393 5417 339670257 0 5273 5561
4718 263 31640.49 12 3 2001 118 38 4000 1000 1 25 125 2 1 28451 22 6395 5416 339670304 0 5275 5563
4719 263 31640.53 12 3 2001 118 38 4000 1000 1 25 125 3 1 28494 22 6393 5417 339670352 0 5275 5565
4720 263 31640.58 12 3 2001 118 38 4000 1000 1 25 125 4 1 28478 22 6394 5417 339670399 0 5277 5565
4721 263 31640.63 12 3 2001 118 38 4000 1000 1 25 125 5 1 28522 22 6395 5417 339670442 0 5279 5567
4722 263 31640.67 12 3 2001 118 38 4000 1000 1 25 125 6 1 28300 22 6393 5416 339670491 0 5279 5569
4723 263 31640.72 12 3 2001 118 38 4000 1000 1 25 125 7 1 29564 23 6393 5417 339670532 0 5281 5569
4724 263 31640.77 12 3 2001 118 38 4000 1000 1 25 125 8 1 29497 23 6395 5417 339670584 0 5283 5571
4725 263 31640.81 12 3 2001 118 38 4000 1000 1 25 125 9 1 28470 22 6394 5417 339670632 0 5283 5572
4726 263 31640.87 12 3 2001 118 38 4000 1000 1 25 125 10 1 28345 22 6393 5417 339670685 0 5285 5572
4727 263 31640.92 12 3 2001 118 38 4000 1000 1 25 125 11 1 28378 22 6393 5417 339670732 0 5287 5574
4728 263 31640.97 12 3 2001 118 38 4000 1000 1 25 125 12 1 29495 23 6394 5416 339670782 0 5287 5576
4729 263 31641.02 12 3 2001 118 38 4000 1000 1 25 125 13 1 29513 23 6394 5417 339670833 0 5290 5576
4730 263 31641.07 12 3 2001 118 38 4000 1000 1 25 125 14 1 28434 22 6394 5416 339670882 0 5293 5578
4731 263 31641.11 12 3 2001 118 38 4000 1000 1 25 125 15 1 28559 22 6393 5417 339670930 0 5293 5580
4732 263 31641.16 12 3 2001 118 38 4000 1000 1 25 125 16 1 28530 22 6393 5416 339670973 0 5295 5580
4733 263 31641.21 12 3 2001 118 38 4000 1000 1 25 125 17 1 29701 23 6393 5416 339671024 0 5298 5582
